year,team,playerID,name,age,win,lose,WL,ERA,game,starter,closer,complete,shutout,save,outs,hit,run,ER,HR,BB,IBB,K,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,K9,KBB
2022,Yomiuri Giants,imamur000nob,Nobutaka Imamura*,28,2,4,0.333,3.57,55,-99999,-99999,0,0,0,159,45,24,21,3,22,1,34,4,0,1,227,1.264,7.6,0.5,3.7,5.8,1.55
2022,Yomiuri Giants,ino---000sho,Shoichi Inoh,36,1,0,1,1.8,7,-99999,-99999,0,0,0,15,5,1,1,0,2,0,4,0,0,1,22,1.4,9,0,3.6,7.2,2
2022,Yomiuri Giants,inoue-000har,Haruto Inoue*,21,1,1,0.5,6,7,-99999,-99999,0,0,0,72,28,18,16,4,7,0,27,0,0,0,106,1.458,10.5,1.5,2.6,10.1,3.86
2022,Yomiuri Giants,kagiya000yoh,Yohei Kagiya,31,2,0,1,3.71,21,-99999,-99999,0,0,0,51,21,8,7,4,5,0,9,0,0,0,74,1.529,11.1,2.1,2.6,4.8,1.8
2022,Yomiuri Giants,kikuch000tai,Taiki Kikuchi,23,0,2,0,5.6,16,-99999,-99999,0,0,0,52.99999999999999,16,13,11,2,13,0,21,1,0,2,82,1.642,8.2,1,6.6,10.7,1.62
2022,Yomiuri Giants,krol--001ian,Ian Krol*,31,1,1,0.5,3.86,21,-99999,-99999,0,0,1,63,17,10,9,1,10,0,15,1,0,2,89,1.286,7.3,0.4,4.3,6.4,1.5
2022,Yomiuri Giants,kuwaha003tak,Takuya Kuwahara,26,3,2,0.6,5.16,49,-99999,-99999,0,0,0,136,50,26,26,3,12,2,30,1,0,1,194,1.368,9.9,0.6,2.4,6,2.5
2022,Yomiuri Giants,naoe--000dai,Daisuke Naoe,22,1,1,0.5,3.38,9,-99999,-99999,0,0,0,55.99999999999999,12,9,7,2,8,0,16,3,0,1,79,1.071,5.8,1,3.9,7.7,2
2022,Yomiuri Giants,oe----000ryu,Ryusei Ohe*,23,0,0,-99999,1.69,3,-99999,-99999,0,0,0,15.999999999999996,5,2,1,1,3,0,5,1,0,0,26,1.5,8.4,1.7,5.1,8.4,1.67
2022,Yomiuri Giants,ota---002tai,Taisei Ota,23,1,3,0.25,2.05,57,-99999,-99999,0,0,37,171,38,17,13,7,13,0,60,3,0,1,221,0.895,6,1.1,2.1,9.5,4.62
2022,Yomiuri Giants,sakura000tos,Toshiki Sakurai,28,2,0,1,14.04,8,-99999,-99999,0,0,0,24.999999999999996,13,13,13,3,6,0,9,2,0,1,46,2.28,14,3.2,6.5,9.7,1.5
2022,Yomiuri Giants,shoema002mat,Matt Shoemaker,35,4,8,0.333,4.25,18,-99999,-99999,1,1,0,285.99999999999994,92,50,45,13,30,0,65,5,0,1,406,1.28,8.7,1.2,2.8,6.1,2.17
2022,Yomiuri Giants,sugano001tom,Tomoyuki Sugano,32,10,7,0.588,3.12,23,-99999,-99999,0,0,0,441,138,52,51,15,26,1,104,6,0,2,596,1.116,8.4,0.9,1.6,6.4,4
2022,Yomiuri Giants,takagi000kyo,Kyosuke Takagi*,32,0,1,0,2.79,17,-99999,-99999,0,0,0,58.000000000000014,19,9,6,1,8,0,13,0,0,1,86,1.397,8.8,0.5,3.7,6.1,1.63
2022,Yomiuri Giants,takaha000yuk,Yuki Takahashi*,25,1,5,0.167,5.4,10,-99999,-99999,0,0,0,80,34,20,16,1,18,0,21,0,0,1,130,1.95,11.5,0.3,6.1,7.1,1.17
2022,Yomiuri Giants,takana000yuh,Yuhei Takanashi*,29,2,0,1,2.14,59,-99999,-99999,0,0,0,139,32,13,11,1,19,2,44,4,0,1,195,1.101,6.2,0.2,3.7,8.5,2.32
2022,Yomiuri Giants,toda--000nat,Natsuki Toda,21,1,0,1,6.55,14,-99999,-99999,0,0,0,66,33,17,16,6,6,0,15,1,0,1,104,1.773,13.5,2.5,2.5,6.1,2.5
2022,Yomiuri Giants,togo--000sho,Shosei Togo,22,12,8,0.6,2.62,25,-99999,-99999,3,1,0,514.9999999999999,146,52,50,11,51,1,154,8,0,3,702,1.148,7.7,0.6,2.7,8.1,3.02
2022,Yomiuri Giants,tone--000chi,Chiaki Tone*,29,0,0,-99999,5.02,9,-99999,-99999,0,0,0,43,16,8,8,4,3,0,9,1,0,0,63,1.326,10,2.5,1.9,5.7,3
2022,Yomiuri Giants,vieira000thy,Thyago Vieira,29,0,2,0,9.82,9,-99999,-99999,0,0,0,21.999999999999996,9,9,8,3,8,0,8,1,0,0,39,2.318,11,3.7,9.8,9.8,1
2022,Yomiuri Giants,yamagu001shu,Shun Yamaguchi,34,0,0,-99999,0,1,-99999,-99999,0,0,0,6,0,0,0,0,2,0,4,0,0,0,8,1,0,0,9,18,2
2022,Yomiuri Giants,yamamo000its,Itsuki Yamamoto*,24,0,0,-99999,0,2,-99999,-99999,0,0,0,6,2,1,0,0,1,0,0,0,0,0,10,1.5,9,0,4.5,0,0
2022,Yomiuri Giants,yamasa000ior,Iori Yamasaki,23,5,5,0.5,3.14,20,-99999,-99999,0,0,0,291.99999999999994,95,37,34,6,20,1,55,9,0,0,410,1.182,8.8,0.6,1.8,5.1,2.75
2022,Yomiuri Giants,yokoga000kai,Kai Yokogawa*,21,0,1,0,15,1,-99999,-99999,0,0,0,9,7,5,5,0,1,0,0,0,0,0,17,2.667,21,0,3,0,0
2023,Chiba Lotte Marines,azuma-000yus,Yusuke Azuma,27,0,1,0,2.91,36,-99999,-99999,0,0,0,102,29,11,11,3,12,0,28,1,0,4,141,1.206,7.7,0.8,3.2,7.4,2.33
2023,Chiba Lotte Marines,castil014lui,Luis Castillo,28,3,3,0.5,3.12,12,-99999,-99999,0,0,0,147,52,18,17,2,3,0,34,2,0,1,200,1.122,9.6,0.4,0.6,6.2,11.33
2023,Chiba Lotte Marines,crisos000chr,Cristopher Crisostomo*,29,4,8,0.333,3.33,22,-99999,-99999,0,0,1,348.99999999999994,111,46,43,8,36,0,58,2,0,3,483,1.264,8.6,0.6,2.8,4.5,1.61
2023,Chiba Lotte Marines,hiroha000ats,Atsuya Hirohata,25,1,1,0.5,5.73,8,-99999,-99999,0,0,0,33,14,7,7,1,5,1,11,0,0,0,50,1.727,11.5,0.8,4.1,9,2.2
2023,Chiba Lotte Marines,iwashi000dai,Daiki Iwashita,26,1,0,1,2.93,27,-99999,-99999,0,0,0,92,25,11,10,2,14,3,28,1,0,3,130,1.272,7.3,0.6,4.1,8.2,2
2023,Chiba Lotte Marines,karaka001yuk,Yuki Karakawa,33,0,1,0,7.04,6,-99999,-99999,0,0,0,23,15,6,6,1,1,0,2,0,0,0,37,2.087,17.6,1.2,1.2,2.3,2
2023,Chiba Lotte Marines,kikuch000rik,Riku Kikuchi,23,0,1,0,2.25,1,-99999,-99999,0,0,0,12,7,4,1,1,3,0,0,0,0,2,22,2.5,15.8,2.3,6.8,0,0
2023,Chiba Lotte Marines,kuniyo000yuk,Yuki Kuniyoshi,31,0,0,-99999,0,3,-99999,-99999,0,0,0,11.000000000000002,1,0,0,0,2,0,2,0,0,0,13,0.818,2.5,0,4.9,4.9,1
2023,Chiba Lotte Marines,masuda000nao,Naoya Masuda,33,2,5,0.286,3.71,58,-99999,-99999,0,0,36,160,49,23,22,9,14,1,54,1,0,4,222,1.181,8.3,1.5,2.4,9.1,3.86
2023,Chiba Lotte Marines,mima--000man,Manabu Mima,36,3,9,0.25,4.76,18,-99999,-99999,0,0,0,294.99999999999994,106,55,52,13,32,1,67,3,0,1,429,1.403,9.7,1.2,2.9,6.1,2.09
2023,Chiba Lotte Marines,mori--000ryo,Ryotaro Mori,24,1,4,0.2,6,7,-99999,-99999,0,0,0,99,41,23,22,3,10,0,29,2,0,0,153,1.545,11.2,0.8,2.7,7.9,2.9
2023,Chiba Lotte Marines,motoma000fum,Fumiya Motomae*,25,0,0,-99999,3.6,1,-99999,-99999,0,0,0,15,4,2,2,1,4,0,5,0,0,0,22,1.6,7.2,1.8,7.2,9,1.25
2023,Chiba Lotte Marines,nakamo000shu,Shunsuke Nakamori,21,3,2,0.6,3.54,13,-99999,-99999,0,0,0,61.000000000000014,17,8,8,2,8,2,10,3,0,1,86,1.23,7.5,0.9,3.5,4.4,1.25
2023,Chiba Lotte Marines,nakamu001tos,Toshiya Nakamura*,26,3,1,0.75,2.31,17,-99999,-99999,0,0,0,70.00000000000001,22,6,6,0,6,0,19,1,0,1,99,1.2,8.5,0,2.3,7.3,3.17
2023,Chiba Lotte Marines,nishim001tak,Takahiro Nishimura,30,4,0,1,1.25,44,-99999,-99999,0,0,0,130,28,7,6,2,16,0,41,1,0,3,174,1.015,5.8,0.4,3.3,8.5,2.56
2023,Chiba Lotte Marines,nishin000yuj,Yuji Nishino,32,8,5,0.615,2.69,18,-99999,-99999,1,0,0,351,109,39,35,4,23,0,92,4,0,1,464,1.128,8.4,0.3,1.8,7.1,4
2023,Chiba Lotte Marines,ojima-000kaz,Kazuya Ojima*,26,10,6,0.625,3.47,25,-99999,-99999,0,0,0,474.99999999999994,143,64,61,14,57,0,114,6,0,2,657,1.263,8.1,0.8,3.2,6.5,2
2023,Chiba Lotte Marines,ono---001fum,Fumiya Ono,26,0,1,0,4.66,10,-99999,-99999,0,0,0,28.999999999999993,9,5,5,0,3,0,6,1,0,2,41,1.241,8.4,0,2.8,5.6,2
2023,Chiba Lotte Marines,onuma-000ken,Kenta Onuma,25,0,0,-99999,9,4,-99999,-99999,0,0,0,21,9,7,7,1,3,0,4,1,0,0,34,1.714,11.6,1.3,3.9,5.1,1.33
2023,Chiba Lotte Marines,perdom002lui,Luis Perdomo,30,1,3,0.25,2.13,53,-99999,-99999,0,0,1,152.00000000000003,49,15,12,1,15,0,41,0,0,1,209,1.263,8.7,0.2,2.7,7.3,2.73
2023,Chiba Lotte Marines,sakamo000kos,Koshiro Sakamoto*,28,1,0,1,3.21,51,-99999,-99999,0,0,0,143.00000000000003,46,18,17,5,22,3,48,2,0,2,209,1.427,8.7,0.9,4.2,9.1,2.18
2023,Chiba Lotte Marines,sasaki000chi,Chihaya Sasaki,29,0,0,-99999,3,2,-99999,-99999,0,0,0,9,6,2,1,0,0,0,0,1,0,0,15,2,18,0,0,0,-99999
2023,Chiba Lotte Marines,sasaki000rok,Roki Sasaki,21,7,4,0.636,1.78,15,-99999,-99999,0,0,0,273,51,19,18,1,17,0,135,5,0,12,345,0.747,5,0.1,1.7,13.4,7.94
2023,Chiba Lotte Marines,sawada000kei,Keisuke Sawada,29,2,0,1,1.08,17,-99999,-99999,0,0,2,49.99999999999999,11,2,2,1,6,0,18,0,0,0,63,1.02,5.9,0.5,3.2,9.7,3
2023,Chiba Lotte Marines,sawamu000hir,Hirokazu Sawamura,35,4,3,0.571,4.91,34,-99999,-99999,0,0,3,99,33,18,18,6,18,2,24,1,1,0,148,1.545,9,1.6,4.9,6.5,1.33
2023,Chiba Lotte Marines,suzuki002sho,Shota Suzuki*,24,0,0,-99999,2.76,13,-99999,-99999,0,0,0,49.000000000000014,12,8,5,2,7,0,13,0,0,0,67,1.163,6.6,1.1,3.9,7.2,1.86
2023,Chiba Lotte Marines,takano000shu,Shuta Takano*,24,0,0,-99999,1.64,7,-99999,-99999,0,0,0,33,9,4,2,1,5,0,8,0,0,1,45,1.273,7.4,0.8,4.1,6.5,1.6
2023,Chiba Lotte Marines,taneic000ats,Atsuki Taneichi,24,10,7,0.588,3.42,23,-99999,-99999,0,0,0,409.9999999999999,124,56,52,12,45,1,157,7,0,3,571,1.237,8.2,0.8,3,10.3,3.49
2023,Chiba Lotte Marines,tojo--000tai,Taiki Tojo,31,0,0,-99999,7.45,11,-99999,-99999,0,0,1,28.999999999999993,12,9,8,1,5,0,10,0,0,1,45,1.759,11.2,0.9,4.7,9.3,2
2023,Chiba Lotte Marines,yagi--000aki,Akira Yagi,26,0,0,-99999,18,3,-99999,-99999,0,0,0,9,9,6,6,1,2,0,2,0,0,0,20,3.667,27,3,6,6,1
2023,Chiba Lotte Marines,yokoya000rik,Rikuto Yokoyama,21,2,3,0.4,5.26,38,-99999,-99999,0,0,1,118.00000000000001,41,25,23,3,18,2,42,1,0,3,172,1.5,9.4,0.7,4.1,9.6,2.33
2023,Chunichi Dragons,feliz-001mic,Michael Feliz,30,1,0,1,3.14,19,-99999,-99999,0,0,0,43,9,5,5,1,11,1,16,2,0,0,65,1.395,5.7,0.6,6.9,10,1.45
2023,Chunichi Dragons,fujish000ken,Kento Fujishima,25,1,1,0.5,1.07,56,-99999,-99999,0,0,4,152.00000000000003,34,10,6,1,14,1,46,1,0,1,196,0.947,6,0.2,2.5,8.2,3.29
2023,Chunichi Dragons,fuku--000hir,Hiroto Fuku*,31,1,0,1,2.55,29,-99999,-99999,0,0,0,52.99999999999999,12,8,5,1,8,2,15,1,0,0,76,1.132,6.1,0.5,4.1,7.6,1.88
2023,Chunichi Dragons,fukush000sho,Shota Fukushima*,20,0,0,-99999,13.5,4,-99999,-99999,0,0,0,10,8,5,5,0,1,0,2,1,0,1,20,2.7,21.6,0,2.7,5.4,2
2023,Chunichi Dragons,fukuta000koj,Koji Fukutani,32,3,4,0.429,5.17,14,-99999,-99999,0,0,0,162,72,34,31,6,11,0,36,1,0,1,241,1.537,12,1,1.8,6,3.27
2023,Chunichi Dragons,hashim000yuk,Yuki Hashimoto*,25,1,0,1,1.17,13,-99999,-99999,0,0,0,46,9,2,2,0,10,0,9,3,0,1,64,1.239,5.3,0,5.9,5.3,0.9
2023,Chunichi Dragons,katsun000aki,Akiyoshi Katsuno,26,5,2,0.714,2.01,50,-99999,-99999,0,0,1,148,33,11,11,2,22,4,49,2,0,1,201,1.115,6,0.4,4,8.9,2.23
2023,Chunichi Dragons,kondo-000ren,Ren Kondo*,24,0,0,-99999,72,1,-99999,-99999,0,0,0,3,8,10,8,0,4,0,1,1,0,0,16,12,72,0,36,9,0.25
2023,Chunichi Dragons,martin001rai,Raidel Martínez,26,3,1,0.75,0.39,48,-99999,-99999,0,0,32,140.00000000000003,31,4,2,1,4,0,62,0,0,0,173,0.75,6,0.2,0.8,12,15.5
2023,Chunichi Dragons,matsub000tak,Takahiro Matsuba*,32,1,4,0.2,3.28,11,-99999,-99999,0,0,0,173.00000000000003,55,23,21,1,14,1,20,1,0,1,232,1.197,8.6,0.2,2.2,3.1,1.43
2023,Chunichi Dragons,matsuy000shi,Shinya Matsuyama,23,1,1,0.5,1.27,36,-99999,-99999,0,0,0,106.00000000000001,23,6,5,0,14,1,50,6,0,4,146,1.047,5.9,0,3.6,12.7,3.57
2023,Chunichi Dragons,mejia-002hum,Humberto Mejía,26,3,1,0.75,2.23,8,-99999,-99999,0,0,0,133,31,11,11,3,18,0,20,2,0,1,179,1.105,6.3,0.6,3.7,4.1,1.11
2023,Chunichi Dragons,nakach000rei,Reia Nakachi,22,2,5,0.286,4.98,9,-99999,-99999,0,0,0,130,41,24,24,6,25,1,37,0,0,0,194,1.523,8.5,1.2,5.2,7.7,1.48
2023,Chunichi Dragons,neo---000aki,Akira Neo,23,0,0,-99999,0.71,2,-99999,-99999,0,0,0,37.99999999999999,9,5,1,0,8,0,4,0,0,0,51,1.342,6.4,0,5.7,2.8,0.5
2023,Chunichi Dragons,ogasaw000shi,Shinnosuke Ogasawara*,25,7,12,0.368,3.59,25,-99999,-99999,1,1,0,481.9999999999999,153,69,64,14,41,1,134,4,0,3,665,1.207,8.6,0.8,2.3,7.5,3.27
2023,Chunichi Dragons,ono---000yud,Yudai Ohno*,34,0,1,0,0,1,-99999,-99999,0,0,0,21,3,1,0,0,1,0,3,0,0,0,26,0.571,3.9,0,1.3,3.9,3
2023,Chunichi Dragons,okano-000yui,Yuichiro Okano,29,0,0,-99999,5.73,15,-99999,-99999,0,0,0,66,22,14,14,3,2,0,19,3,0,1,92,1.091,9,1.2,0.8,7.8,9.5
2023,Chunichi Dragons,saito-000kok,Kohki Saitoh*,26,2,0,1,0.73,31,-99999,-99999,0,0,0,74,18,3,2,0,10,1,24,1,0,1,100,1.135,6.6,0,3.6,8.8,2.4
2023,Chunichi Dragons,shimiz000tat,Tatsuya Shimizu,23,3,3,0.5,3.09,50,-99999,-99999,0,0,0,140.00000000000003,34,16,16,3,30,1,54,1,0,4,198,1.371,6.6,0.6,5.8,10.4,1.8
2023,Chunichi Dragons,sobue-000dai,Daisuke Sobue,35,3,5,0.375,3.57,45,-99999,-99999,0,0,0,121.00000000000001,39,16,16,4,8,0,35,1,0,0,168,1.165,8.7,0.9,1.8,7.8,4.38
2023,Chunichi Dragons,sunada000yos,Yoshiki Sunada*,27,0,1,0,4.61,18,-99999,-99999,0,0,0,40.99999999999999,12,7,7,1,7,1,12,0,0,1,60,1.39,7.9,0.7,4.6,7.9,1.71
2023,Chunichi Dragons,suzuki003hir,Hiroshi Suzuki,26,1,2,0.333,4.07,9,-99999,-99999,0,0,0,73.00000000000001,23,12,11,1,12,1,5,2,0,0,106,1.438,8.5,0.4,4.4,1.8,0.42
2023,Chunichi Dragons,tajima000shi,Shinji Tajima,33,1,2,0.333,4.85,32,-99999,-99999,0,0,0,89,24,16,16,3,17,0,31,1,0,0,127,1.382,7.3,0.9,5.2,9.4,1.82
2023,Chunichi Dragons,takaha004hir,Hiroto Takahashi,20,7,11,0.389,2.53,25,-99999,-99999,1,1,0,438,129,52,41,6,51,0,145,9,0,8,621,1.233,8,0.4,3.1,8.9,2.84
2023,Chunichi Dragons,tanimo001kei,Keisuke Tanimoto,38,0,0,-99999,8.44,7,-99999,-99999,0,0,0,15.999999999999996,5,8,5,1,6,0,2,0,0,0,28,2.063,8.4,1.7,10.1,3.4,0.33
2023,Chunichi Dragons,ueda--000kot,Kotaro Ueda*,20,0,0,-99999,4.5,13,-99999,-99999,0,0,0,60,22,13,10,0,9,0,15,0,0,0,93,1.55,9.9,0,4.1,6.8,1.67
2023,Chunichi Dragons,umetsu000kod,Kodai Umetsu,26,1,1,0.5,0.95,3,-99999,-99999,0,0,0,57,9,3,2,2,5,0,11,2,0,0,71,0.737,4.3,0.9,2.4,5.2,2.2
2023,Chunichi Dragons,wakui-001hid,Hideaki Wakui,37,5,13,0.278,3.97,21,-99999,-99999,0,0,0,333,116,53,49,9,30,1,89,2,0,1,479,1.315,9.4,0.7,2.4,7.2,2.97
2023,Chunichi Dragons,yamamo004tak,Takumi Yamamoto,23,0,1,0,5.54,14,-99999,-99999,0,0,0,39,17,11,8,1,5,0,11,0,0,0,61,1.692,11.8,0.7,3.5,7.6,2.2
2023,Chunichi Dragons,yanagi000yuy,Yuya Yanagi,29,4,11,0.267,2.44,24,-99999,-99999,2,0,0,474.99999999999994,126,46,43,6,47,1,105,4,0,2,636,1.093,7.2,0.3,2.7,6,2.23
2023,Fukuoka Softbank Hawks,arihar000koh,Kohei Arihara,30,10,5,0.667,2.31,17,-99999,-99999,1,1,0,362,105,40,31,13,25,1,74,7,0,1,490,1.077,7.8,1,1.9,5.5,2.96
2023,Fukuoka Softbank Hawks,bando-000yug,Yugo Bandoh,27,5,4,0.556,3.04,30,-99999,-99999,0,0,0,249,73,32,28,5,34,0,58,3,0,1,349,1.289,7.9,0.5,3.7,6.3,1.71
2023,Fukuoka Softbank Hawks,fujii-000koy,Kouya Fujii,26,5,3,0.625,2.33,34,-99999,-99999,0,0,0,209.00000000000003,46,21,18,3,33,1,84,7,0,1,288,1.134,5.9,0.4,4.3,10.9,2.55
2023,Fukuoka Softbank Hawks,furuka000yur,Yuri Furukawa,27,0,0,-99999,4.5,9,-99999,-99999,0,0,0,30,12,5,5,3,1,0,11,0,0,0,42,1.3,10.8,2.7,0.9,9.9,11
2023,Fukuoka Softbank Hawks,gunkel000joe,Joe Gunkel,31,0,1,0,5.82,5,-99999,-99999,0,0,0,51,21,14,11,3,5,0,11,2,0,0,80,1.529,11.1,1.6,2.6,5.8,2.2
2023,Fukuoka Softbank Hawks,hernan002dar,Darwinzon Hernández*,26,0,0,-99999,27,1,-99999,-99999,0,0,0,2,3,2,2,1,1,0,1,1,0,0,7,6,40.5,13.5,13.5,13.5,1
2023,Fukuoka Softbank Hawks,higash001nao,Nao Higashihama,33,6,7,0.462,4.52,17,-99999,-99999,0,0,0,299,114,50,50,6,24,0,73,0,0,1,428,1.385,10.3,0.5,2.2,6.6,3.04
2023,Fukuoka Softbank Hawks,ishika000syu,Shuta Ishikawa,31,4,8,0.333,4.15,23,-99999,-99999,1,1,0,377,108,63,58,15,61,2,119,8,0,3,550,1.345,7.7,1.1,4.4,8.5,1.95
2023,Fukuoka Softbank Hawks,izumi-000kei,Keisuke Izumi,26,0,0,-99999,16.88,3,-99999,-99999,0,0,0,8.000000000000002,4,5,5,1,3,0,2,2,0,0,17,2.625,13.5,3.4,10.1,6.8,0.67
2023,Fukuoka Softbank Hawks,kaino-000hir,Hiroshi Kaino,26,3,1,0.75,2.53,46,-99999,-99999,0,0,2,128.00000000000003,33,12,12,2,13,0,39,2,0,0,172,1.078,7,0.4,2.7,8.2,3
2023,Fukuoka Softbank Hawks,kasaya000shu,Shunsuke Kasaya*,26,0,0,-99999,1.59,8,-99999,-99999,0,0,0,34,8,2,2,0,8,0,11,0,0,0,47,1.412,6.4,0,6.4,8.7,1.38
2023,Fukuoka Softbank Hawks,kayama000shi,Shinya Kayama*,33,1,0,1,5.25,23,-99999,-99999,0,0,0,36,16,7,7,1,6,0,7,1,0,0,56,1.833,12,0.8,4.5,5.3,1.17
2023,Fukuoka Softbank Hawks,matayo000kat,Katsuki Matayoshi,32,2,2,0.5,2.25,32,-99999,-99999,0,0,0,84,21,7,7,2,10,0,15,2,0,1,113,1.107,6.8,0.6,3.2,4.8,1.5
2023,Fukuoka Softbank Hawks,matsum001har,Haru Matsumoto*,22,0,1,0,7.11,3,-99999,-99999,0,0,0,18.999999999999996,8,5,5,0,3,0,4,1,0,0,31,1.737,11.4,0,4.3,5.7,1.33
2023,Fukuoka Softbank Hawks,matsum003yuk,Yuki Matsumoto,27,2,2,0.5,2.68,53,-99999,-99999,0,0,0,141,32,16,14,5,17,1,60,0,0,1,189,1.043,6.1,1,3.3,11.5,3.53
2023,Fukuoka Softbank Hawks,moinel000liv,Liván Moinelo*,27,3,0,1,0.98,27,-99999,-99999,0,0,5,83,11,3,3,0,5,2,37,0,0,0,97,0.578,3.6,0,1.6,12,7.4
2023,Fukuoka Softbank Hawks,mori--000yui,Yuito Mori,31,2,3,0.4,4.6,6,-99999,-99999,0,0,0,88.00000000000001,28,15,15,2,9,0,27,0,0,0,126,1.261,8.6,0.6,2.8,8.3,3
2023,Fukuoka Softbank Hawks,ogata-000shu,Shuto Ogata,24,0,1,0,4,12,-99999,-99999,0,0,0,54,18,11,8,3,3,0,15,1,0,0,75,1.167,9,1.5,1.5,7.5,5
2023,Fukuoka Softbank Hawks,ohtsu-001ryo,Ryosuke Ohtsu,24,2,0,1,2.43,46,-99999,-99999,0,0,0,122.00000000000003,34,14,11,5,11,1,21,2,0,1,164,1.107,7.5,1.1,2.4,4.6,1.91
2023,Fukuoka Softbank Hawks,ohzeki000tom,Tomohisa Ohzeki*,25,5,7,0.417,2.92,17,-99999,-99999,2,1,0,314,86,36,34,11,35,0,76,6,0,1,427,1.156,7.4,0.9,3,6.5,2.17
2023,Fukuoka Softbank Hawks,osuna-002rob,Roberto Osuna,28,3,2,0.6,0.92,49,-99999,-99999,0,0,26,147,28,5,5,3,6,1,42,0,0,0,170,0.694,5.1,0.6,1.1,7.7,7
2023,Fukuoka Softbank Hawks,shiino010ara,Arata Shiino,27,0,1,0,3.86,11,-99999,-99999,0,0,0,49.000000000000014,17,9,7,1,9,2,17,0,0,1,73,1.592,9.4,0.6,5,9.4,1.89
2023,Fukuoka Softbank Hawks,stewar004car,Carter Stewart,23,3,6,0.333,3.38,14,-99999,-99999,0,0,0,231.99999999999994,70,31,29,7,42,1,67,1,0,3,344,1.448,8.1,0.8,4.9,7.8,1.6
2023,Fukuoka Softbank Hawks,takaha000rei,Rei Takahashi,27,0,2,0,10.8,5,-99999,-99999,0,0,0,34.99999999999999,23,14,14,3,6,0,2,1,0,0,63,2.486,17.7,2.3,4.6,1.5,0.33
2023,Fukuoka Softbank Hawks,takeda000sho,Shota Takeda,30,1,2,0.333,3.91,29,-99999,-99999,0,0,0,138,45,20,20,1,19,0,38,2,0,1,197,1.391,8.8,0.2,3.7,7.4,2
2023,Fukuoka Softbank Hawks,taura-000fum,Fumimaru Taura*,23,2,1,0.667,2.38,45,-99999,-99999,0,0,0,102,31,9,9,1,12,1,28,7,0,3,150,1.265,8.2,0.3,3.2,7.4,2.33
2023,Fukuoka Softbank Hawks,tsumor000yuk,Yuki Tsumori,25,4,4,0.5,3.51,56,-99999,-99999,0,0,0,146.00000000000003,37,20,19,4,21,2,44,3,0,0,202,1.192,6.8,0.7,3.9,8.1,2.1
2023,Fukuoka Softbank Hawks,wada--001tsu,Tsuyoshi Wada*,42,8,6,0.571,3.24,21,-99999,-99999,0,0,0,300,89,39,36,10,29,0,85,3,0,0,414,1.18,8,0.9,2.6,7.7,2.93
2023,Hanshin Tigers,akiyam001tak,Takumi Akiyama,32,0,1,0,7.45,2,-99999,-99999,0,0,0,28.999999999999993,16,8,8,1,1,0,7,0,0,0,46,1.759,14.9,0.9,0.9,6.5,7
2023,Hanshin Tigers,aoyagi000koy,Koyo Aoyagi,29,8,6,0.571,4.57,18,-99999,-99999,0,0,0,300.99999999999994,102,54,51,6,38,2,64,9,0,3,439,1.395,9.1,0.5,3.4,5.7,1.68
2023,Hanshin Tigers,baba--000kos,Kosuke Baba,28,2,1,0.667,2.45,19,-99999,-99999,0,0,0,66,17,8,6,2,8,0,22,0,0,0,89,1.136,7,0.8,3.3,9,2.75
2023,Hanshin Tigers,beasle001jer,Jeremy Beasley,27,1,2,0.333,2.2,18,-99999,-99999,0,0,0,123,35,12,10,1,13,0,43,1,0,2,170,1.171,7.7,0.2,2.9,9.4,3.31
2023,Hanshin Tigers,brewer000col,Colten Brewer,30,0,1,0,2.38,13,-99999,-99999,0,0,0,34,6,5,3,1,6,1,14,0,0,1,50,1.059,4.8,0.8,4.8,11.1,2.33
2023,Hanshin Tigers,hamach000mas,Masumi Hamachi,25,3,1,0.75,5.86,30,-99999,-99999,0,0,0,83,32,18,18,6,6,0,23,0,0,0,121,1.373,10.4,2,2,7.5,3.83
2023,Hanshin Tigers,ishii-000dai,Daichi Ishii,25,1,1,0.5,1.35,44,-99999,-99999,0,0,0,120,43,8,6,2,8,1,29,1,0,0,165,1.275,9.7,0.5,1.8,6.5,3.63
2023,Hanshin Tigers,itoh--001mas,Masashi Itoh*,27,10,5,0.667,2.39,21,-99999,-99999,3,2,0,439.9999999999999,120,40,39,8,21,2,91,4,0,3,572,0.961,7.4,0.5,1.3,5.6,4.33
2023,Hanshin Tigers,iwasad000yut,Yuta Iwasada*,31,1,0,1,2.7,50,-99999,-99999,0,0,0,130,36,15,13,2,12,1,30,2,0,0,177,1.108,7.5,0.4,2.5,6.2,2.5
2023,Hanshin Tigers,iwazak000sug,Suguru Iwazaki*,32,3,3,0.5,1.77,60,-99999,-99999,0,0,35,168,32,13,11,3,14,0,62,2,0,0,217,0.821,5.1,0.5,2.3,10,4.43
2023,Hanshin Tigers,kajiya000ren,Ren Kajiya,31,1,5,0.167,2.56,51,-99999,-99999,0,0,1,116.00000000000003,34,12,11,3,13,0,32,2,1,6,161,1.216,7.9,0.7,3,7.4,2.46
2023,Hanshin Tigers,keller000kyl,Kyle Keller,30,1,0,1,1.71,27,-99999,-99999,0,0,1,79.00000000000001,22,7,5,1,16,2,28,1,0,3,118,1.443,7.5,0.3,5.5,9.6,1.75
